ID,Target
5795,14
5796,14
5797,18
5798,13
5799,20
5800,14
5801,20
5802,6
5803,22
5804,20
5805,17
5806,18
5807,22
5808,14
5809,14
5810,20
5811,18
5812,20
5813,14
5814,1
5815,20
5816,20
5817,15
5818,2
5819,18
5820,1
5821,14
5822,5
5823,14
5824,22
5825,5
5826,20
5827,14
5828,14
5829,20
5830,22
5831,5
5832,5
5833,28
5834,20
5835,1
5836,20
5837,20
5838,1
5839,1
5840,20
5841,20
5842,1
5843,22
5844,0
5845,5
5846,18
5847,22
5848,5
5849,14
5850,14
5851,20
5852,20
5853,20
5854,28
5855,18
5856,18
5857,14
5858,20
5859,18
5860,15
5861,18
5862,29
5863,5
5864,1
5865,18
5866,2
5867,14
5868,20
5869,22
5870,18
5871,5
5872,14
5873,1
5874,13
5875,20
5876,27
5877,14
5878,1
5879,20
5880,14
5881,18
5882,22
5883,5
5884,20
5885,18
5886,14
5887,18
5888,1
5889,18
5890,13
5891,18
5892,22
5893,14
5894,5
5895,1
5896,5
5897,14
5898,22
5899,27
5900,20
5901,6
5902,22
5903,13
5904,20
5905,20
5906,13
5907,18
5908,20
5909,22
5910,13
5911,18
5912,20
5913,20
5914,14
5915,0
5916,18
5917,5
5918,0
5919,4
5920,22
5921,20
5922,1
5923,22
5924,14
5925,22
5926,20
5927,18
5928,18
5929,2
5930,13
5931,20
5932,14
5933,5
5934,22
5935,21
5936,22
5937,27
5938,14
5939,14
5940,21
5941,14
5942,22
5943,22
5944,13
5945,14
5946,5
5947,14
5948,18
5949,18
5950,27
5951,20
5952,14
5953,7
5954,18
5955,14
5956,18
5957,14
5958,13
5959,18
5960,14
5961,1
5962,2
5963,20
5964,14
5965,18
5966,0
5967,26
5968,22
5969,15
5970,15
5971,18
5972,20
5973,5
5974,22
5975,14
5976,5
5977,14
5978,20
5979,14
5980,20
5981,20
5982,18
5983,20
5984,18
5985,13
5986,20
5987,20
5988,14
5989,20
5990,14
5991,1
5992,14
5993,14
5994,20
5995,1
5996,0
5997,27
5998,20
5999,1
6000,28
6001,5
6002,5
6003,14
6004,20
6005,20
6006,22
6007,20
6008,0
6009,18
6010,21
6011,13
6012,14
6013,25
6014,14
6015,28
6016,20
6017,13
6018,1
6019,18
6020,14
6021,22
6022,18
6023,20
6024,20
6025,2
6026,0
6027,20
6028,13
6029,22
6030,14
6031,2
6032,22
6033,18
6034,28
6035,22
6036,4
6037,20
6038,29
6039,20
6040,20
6041,2
6042,13
6043,20
6044,27
6045,20
6046,18
6047,23
6048,20
6049,14
6050,14
6051,14
6052,5
6053,8
6054,27
6055,20
6056,14
6057,1
6058,14
6059,5
6060,14
6061,18
6062,22
6063,20
6064,28
6065,14
6066,15
6067,0
6068,5
6069,1
6070,5
6071,0
6072,0
6073,19
6074,22
6075,22
6076,26
6077,1
6078,13
6079,0
6080,2
6081,20
6082,20
6083,5
6084,22
6085,13
6086,14
6087,20
6088,13
6089,20
6090,2
6091,14
6092,20
6093,14
6094,14
6095,11
6096,14
6097,5
6098,5
6099,20
6100,0
6101,5
6102,1
6103,14
6104,14
6105,22
6106,5
6107,13
6108,22
6109,14
6110,1
6111,22
6112,13
6113,14
6114,22
6115,14
6116,5
6117,13
6118,20
6119,18
6120,14
6121,22
6122,27
6123,5
6124,5
6125,20
6126,14
6127,0
6128,14
6129,20
6130,5
6131,21
6132,20
6133,14
6134,14
6135,3
6136,5
6137,18
6138,14
6139,5
6140,4
6141,18
6142,20
6143,5
6144,5
6145,20
6146,14
6147,14
6148,5
6149,20
6150,22
6151,22
6152,20
6153,15
6154,5
6155,11
6156,14
6157,14
6158,14
6159,13
6160,20
6161,11
6162,20
6163,20
6164,18
6165,14
6166,14
6167,14
6168,4
6169,20
6170,20
6171,0
6172,5
6173,14
6174,2
6175,15
6176,20
6177,1
6178,5
6179,20
6180,13
6181,18
6182,11
6183,20
6184,20
6185,20
6186,1
6187,14
6188,0
6189,5
6190,13
6191,5
6192,20
6193,20
6194,20
6195,20
6196,20
6197,27
6198,14
6199,5
6200,5
6201,14
6202,5
6203,20
6204,1
6205,14
6206,5
6207,5
6208,20
6209,5
6210,15
6211,14
6212,5
6213,5
6214,22
6215,18
6216,18
6217,14
6218,20
6219,14
6220,18
6221,14
6222,27
6223,20
6224,20
6225,22
6226,14
6227,14
6228,20
6229,14
6230,22
6231,13
6232,13
6233,20
6234,5
6235,22
6236,13
6237,22
6238,0
6239,0
6240,5
6241,20
6242,13
6243,14
6244,14
6245,0
6246,18
6247,14
6248,20
6249,18
6250,5
6251,20
6252,22
6253,14
6254,14
6255,5
6256,23
6257,20
6258,18
6259,5
6260,11
6261,20
6262,18
6263,20
6264,22
6265,20
6266,20
6267,5
6268,20
6269,1
6270,14
6271,20
6272,14
6273,20
6274,18
6275,22
6276,18
6277,0
6278,18
6279,14
6280,20
6281,18
6282,20
6283,5
6284,22
6285,20
6286,2
6287,1
6288,14
6289,14
6290,4
6291,20
6292,20
6293,20
6294,22
6295,14
6296,1
6297,22
6298,1
6299,13
6300,18
6301,20
6302,20
6303,20
6304,20
6305,22
6306,5
6307,18
6308,18
6309,20
6310,14
6311,18
6312,11
6313,13
6314,21
6315,18
6316,20
6317,20
6318,1
6319,18
6320,0
6321,18
6322,18
6323,20
6324,13
6325,5
6326,15
6327,13
6328,0
6329,18
6330,3
6331,22
6332,1
6333,22
6334,22
6335,0
6336,5
6337,14
6338,14
6339,22
6340,5
6341,5
6342,20
6343,0
6344,18
6345,22
6346,1
6347,0
6348,28
6349,22
6350,18
6351,20
6352,5
6353,14
6354,18
6355,0
6356,14
6357,5
6358,20
6359,18
6360,22
6361,13
6362,4
6363,5
6364,20
6365,27
6366,22
6367,18
6368,18
6369,3
6370,5
6371,5
6372,22
6373,20
6374,5
6375,5
6376,14
6377,18
6378,20
6379,1
6380,20
6381,18
6382,20
6383,0
6384,17
6385,18
6386,22
6387,14
6388,15
6389,20
6390,14
6391,26
6392,20
6393,0
6394,20
6395,20
6396,20
6397,18
6398,4
6399,20
6400,20
6401,14
6402,0
6403,13
6404,18
6405,2
6406,1
6407,13
6408,22
6409,1
6410,14
6411,18
6412,14
6413,20
6414,5
6415,5
6416,22
6417,1
6418,14
6419,5
6420,20
6421,18
6422,20
6423,20
6424,22
6425,20
6426,9
6427,22
6428,5
6429,14
6430,14
6431,14
6432,5
6433,20
6434,14
6435,0
6436,14
6437,14
6438,13
6439,22
6440,20
6441,5
6442,8
6443,20
6444,4
6445,22
6446,1
6447,14
6448,20
6449,1
6450,20
6451,20
6452,14
6453,18
6454,18
6455,18
6456,1
6457,18
6458,20
6459,14
6460,14
6461,0
6462,18
6463,13
6464,5
6465,17
6466,20
6467,14
6468,20
6469,0
6470,18
6471,18
6472,13
6473,5
6474,18
6475,0
6476,18
6477,14
6478,20
6479,11
6480,1
6481,20
6482,20
6483,14
6484,5
6485,22
6486,13
6487,5
6488,20
6489,5
6490,20
6491,20
6492,4
6493,20
6494,20
6495,5
6496,20
6497,29
6498,0
6499,14
6500,13
6501,18
6502,29
6503,20
6504,18
6505,20
6506,27
6507,14
6508,1
6509,20
6510,20
6511,10
6512,22
6513,22
6514,24
6515,1
6516,0
6517,14
6518,20
6519,14
6520,26
6521,13
6522,20
6523,20
6524,20
6525,14
6526,20
6527,20
6528,13
6529,20
6530,22
6531,5
6532,13
6533,14
6534,14
6535,0
6536,1
6537,14
6538,20
6539,14
6540,5
6541,18
6542,22
6543,20
6544,22
6545,22
6546,20
6547,18
6548,20
6549,22
6550,18
6551,20
6552,20
6553,20
6554,22
6555,14
6556,20
6557,5
6558,5
6559,20
6560,18
6561,20
6562,14
6563,5
6564,22
6565,5
6566,29
6567,5
6568,20
6569,0
6570,27
6571,5
6572,28
6573,20
6574,20
6575,5
6576,5
6577,2
6578,13
6579,14
6580,22
6581,15
6582,14
6583,14
6584,14
6585,20
6586,5
6587,20
6588,3
6589,5
6590,14
6591,15
6592,20
6593,5
6594,5
6595,22
6596,20
6597,20
6598,5
6599,14
6600,3
6601,5
6602,14
6603,13
6604,3
6605,18
6606,14
6607,1
6608,22
6609,13
6610,22
6611,20
6612,18
6613,22
6614,14
6615,18
6616,13
6617,20
6618,20
6619,18
6620,5
6621,20
6622,20
6623,18
6624,24
6625,20
6626,14
6627,22
6628,0
6629,27
6630,22
6631,12
6632,20
6633,20
6634,5
6635,0
6636,20
6637,20
6638,8
6639,20
6640,20
6641,18
6642,18
6643,20
6644,18
6645,20
6646,3
6647,17
6648,10
6649,20
6650,14
6651,0
6652,14
6653,15
6654,20
6655,20
6656,20
6657,20
6658,20
6659,14
6660,20
6661,4
6662,14
6663,22
6664,20
6665,20
6666,14
6667,15
6668,18
6669,20
6670,13
6671,1
6672,5
6673,14
6674,25
6675,22
6676,14
6677,20
6678,18
6679,20
6680,20
6681,11
6682,5
6683,22
6684,14
6685,20
6686,23
6687,1
6688,22
6689,20
6690,3
6691,5
6692,5
6693,14
6694,18
6695,5
6696,1
6697,18
6698,20
6699,20
6700,14
6701,0
6702,0
6703,13
6704,20
6705,22
6706,22
6707,14
6708,18
6709,20
6710,14
6711,20
6712,20
6713,4
6714,18
6715,20
6716,8
6717,5
6718,18
6719,14
6720,20
6721,22
6722,14
6723,7
6724,8
6725,22
6726,20
6727,1
6728,29
6729,20
6730,22
6731,14
6732,1
6733,22
6734,20
6735,15
6736,20
6737,22
6738,8
6739,22
6740,22
6741,14
6742,0
6743,14
6744,14
6745,20
6746,22
6747,22
6748,14
6749,27
6750,18
6751,20
6752,20
6753,18
6754,20
6755,5
6756,18
6757,14
6758,20
6759,20
6760,2
6761,14
6762,27
6763,14
6764,14
6765,20
6766,1
6767,13
6768,20
6769,14
6770,14
6771,18
6772,14
6773,20
6774,20
6775,14
6776,20
6777,20
6778,20
6779,20
6780,27
6781,14
6782,14
6783,20
6784,20
6785,5
6786,20
6787,5
6788,13
6789,15
6790,0
6791,13
6792,14
6793,14
6794,14
6795,14
6796,0
6797,28
6798,0
6799,27
6800,14
6801,14
6802,14
6803,20
6804,14
6805,22
6806,22
6807,29
6808,20
6809,20
6810,5
6811,5
6812,22
6813,1
6814,13
6815,18
6816,14
6817,0
6818,20
6819,20
6820,20
6821,1
6822,22
6823,22
6824,20
6825,14
6826,18
6827,20
6828,1
6829,14
6830,18
6831,14
6832,22
6833,22
6834,4
