ID,Target
5795,6
5796,20
5797,25
5798,25
5799,5
5800,28
5801,1
5802,3
5803,27
5804,5
5805,21
5806,1
5807,18
5808,18
5809,28
5810,12
5811,8
5812,24
5813,23
5814,27
5815,0
5816,24
5817,1
5818,12
5819,12
5820,24
5821,1
5822,9
5823,0
5824,7
5825,3
5826,16
5827,17
5828,3
5829,1
5830,18
5831,19
5832,13
5833,30
5834,10
5835,19
5836,2
5837,6
5838,1
5839,28
5840,7
5841,2
5842,1
5843,16
5844,25
5845,7
5846,21
5847,14
5848,18
5849,5
5850,12
5851,27
5852,17
5853,1
5854,14
5855,10
5856,26
5857,2
5858,24
5859,13
5860,0
5861,27
5862,7
5863,24
5864,16
5865,20
5866,13
5867,1
5868,28
5869,1
5870,18
5871,23
5872,27
5873,20
5874,19
5875,28
5876,15
5877,5
5878,30
5879,5
5880,21
5881,19
5882,28
5883,16
5884,24
5885,24
5886,16
5887,15
5888,10
5889,25
5890,21
5891,6
5892,1
5893,3
5894,3
5895,27
5896,25
5897,2
5898,19
5899,12
5900,10
5901,6
5902,25
5903,3
5904,22
5905,7
5906,21
5907,11
5908,10
5909,28
5910,2
5911,18
5912,19
5913,8
5914,4
5915,0
5916,23
5917,0
5918,25
5919,2
5920,3
5921,8
5922,25
5923,1
5924,1
5925,12
5926,21
5927,18
5928,4
5929,2
5930,21
5931,6
5932,26
5933,21
5934,23
5935,14
5936,9
5937,1
5938,0
5939,19
5940,6
5941,19
5942,25
5943,24
5944,12
5945,0
5946,19
5947,8
5948,2
5949,15
5950,4
5951,26
5952,25
5953,8
5954,4
5955,13
5956,25
5957,1
5958,27
5959,24
5960,18
5961,15
5962,12
5963,8
5964,25
5965,2
5966,19
5967,21
5968,11
5969,12
5970,15
5971,11
5972,10
5973,17
5974,19
5975,10
5976,24
5977,26
5978,8
5979,17
5980,7
5981,1
5982,20
5983,12
5984,26
5985,25
5986,29
5987,21
5988,14
5989,25
5990,19
5991,22
5992,17
5993,23
5994,20
5995,28
5996,15
5997,19
5998,26
5999,1
6000,26
6001,15
6002,0
6003,19
6004,21
6005,16
6006,15
6007,6
6008,3
6009,12
6010,23
6011,17
6012,13
6013,6
6014,17
6015,27
6016,25
6017,13
6018,15
6019,20
6020,13
6021,2
6022,18
6023,26
6024,27
6025,22
6026,24
6027,20
6028,13
6029,4
6030,17
6031,22
6032,21
6033,18
6034,6
6035,25
6036,21
6037,23
6038,6
6039,3
6040,18
6041,9
6042,17
6043,24
6044,1
6045,26
6046,2
6047,21
6048,12
6049,13
6050,12
6051,4
6052,4
6053,8
6054,17
6055,27
6056,9
6057,1
6058,21
6059,1
6060,10
6061,6
6062,11
6063,27
6064,25
6065,21
6066,7
6067,19
6068,1
6069,25
6070,14
6071,9
6072,11
6073,29
6074,2
6075,4
6076,12
6077,1
6078,10
6079,13
6080,12
6081,8
6082,25
6083,8
6084,21
6085,6
6086,10
6087,6
6088,1
6089,29
6090,21
6091,21
6092,25
6093,10
6094,26
6095,25
6096,18
6097,3
6098,14
6099,8
6100,6
6101,1
6102,2
6103,3
6104,6
6105,24
6106,19
6107,10
6108,24
6109,29
6110,12
6111,10
6112,5
6113,10
6114,18
6115,21
6116,8
6117,29
6118,20
6119,10
6120,18
6121,10
6122,7
6123,14
6124,13
6125,11
6126,18
6127,8
6128,3
6129,9
6130,21
6131,21
6132,27
6133,9
6134,7
6135,24
6136,4
6137,19
6138,20
6139,21
6140,27
6141,28
6142,9
6143,3
6144,5
6145,23
6146,19
6147,15
6148,16
6149,0
6150,7
6151,24
6152,24
6153,3
6154,5
6155,28
6156,9
6157,14
6158,6
6159,1
6160,9
6161,7
6162,19
6163,8
6164,10
6165,6
6166,3
6167,21
6168,4
6169,26
6170,24
6171,0
6172,11
6173,17
6174,22
6175,15
6176,26
6177,28
6178,12
6179,6
6180,15
6181,7
6182,11
6183,28
6184,26
6185,22
6186,1
6187,3
6188,2
6189,18
6190,16
6191,10
6192,6
6193,12
6194,19
6195,25
6196,21
6197,6
6198,12
6199,24
6200,14
6201,0
6202,12
6203,21
6204,1
6205,25
6206,27
6207,24
6208,28
6209,6
6210,13
6211,12
6212,19
6213,20
6214,6
6215,5
6216,1
6217,22
6218,17
6219,4
6220,2
6221,14
6222,6
6223,10
6224,19
6225,6
6226,3
6227,7
6228,26
6229,12
6230,24
6231,19
6232,21
6233,5
6234,16
6235,11
6236,10
6237,28
6238,8
6239,21
6240,29
6241,0
6242,27
6243,24
6244,10
6245,22
6246,23
6247,22
6248,19
6249,29
6250,19
6251,5
6252,4
6253,15
6254,13
6255,25
6256,15
6257,7
6258,2
6259,23
6260,11
6261,24
6262,21
6263,19
6264,4
6265,18
6266,10
6267,16
6268,19
6269,1
6270,7
6271,23
6272,24
6273,26
6274,21
6275,13
6276,6
6277,30
6278,26
6279,23
6280,15
6281,11
6282,19
6283,17
6284,0
6285,6
6286,27
6287,29
6288,14
6289,17
6290,5
6291,26
6292,1
6293,20
6294,3
6295,5
6296,11
6297,19
6298,22
6299,8
6300,13
6301,6
6302,7
6303,15
6304,8
6305,5
6306,21
6307,13
6308,6
6309,28
6310,9
6311,4
6312,20
6313,15
6314,11
6315,12
6316,2
6317,7
6318,18
6319,2
6320,14
6321,21
6322,9
6323,3
6324,19
6325,27
6326,11
6327,29
6328,14
6329,21
6330,3
6331,18
6332,7
6333,16
6334,12
6335,10
6336,11
6337,15
6338,4
6339,19
6340,25
6341,25
6342,11
6343,24
6344,12
6345,7
6346,20
6347,17
6348,25
6349,11
6350,8
6351,15
6352,17
6353,14
6354,21
6355,9
6356,9
6357,29
6358,4
6359,10
6360,1
6361,16
6362,10
6363,8
6364,26
6365,11
6366,28
6367,15
6368,19
6369,6
6370,5
6371,29
6372,3
6373,1
6374,28
6375,21
6376,16
6377,21
6378,0
6379,25
6380,15
6381,25
6382,16
6383,0
6384,29
6385,17
6386,16
6387,17
6388,6
6389,0
6390,0
6391,6
6392,29
6393,0
6394,15
6395,17
6396,23
6397,7
6398,10
6399,2
6400,22
6401,15
6402,15
6403,23
6404,29
6405,17
6406,19
6407,4
6408,24
6409,26
6410,12
6411,0
6412,22
6413,26
6414,5
6415,29
6416,9
6417,9
6418,12
6419,14
6420,4
6421,25
6422,12
6423,28
6424,8
6425,21
6426,19
6427,27
6428,1
6429,12
6430,9
6431,5
6432,11
6433,7
6434,1
6435,13
6436,29
6437,16
6438,1
6439,28
6440,27
6441,18
6442,13
6443,7
6444,27
6445,28
6446,14
6447,14
6448,17
6449,6
6450,18
6451,20
6452,7
6453,12
6454,6
6455,21
6456,25
6457,21
6458,0
6459,18
6460,18
6461,11
6462,2
6463,21
6464,13
6465,24
6466,4
6467,28
6468,19
6469,0
6470,16
6471,3
6472,4
6473,19
6474,10
6475,12
6476,1
6477,1
6478,1
6479,25
6480,24
6481,3
6482,28
6483,3
6484,21
6485,15
6486,25
6487,22
6488,16
6489,26
6490,18
6491,16
6492,14
6493,23
6494,5
6495,17
6496,15
6497,6
6498,1
6499,5
6500,19
6501,22
6502,27
6503,20
6504,4
6505,28
6506,22
6507,29
6508,17
6509,7
6510,17
6511,8
6512,25
6513,2
6514,15
6515,19
6516,25
6517,24
6518,4
6519,2
6520,30
6521,3
6522,6
6523,23
6524,21
6525,28
6526,29
6527,19
6528,24
6529,4
6530,10
6531,7
6532,16
6533,22
6534,4
6535,28
6536,17
6537,12
6538,23
6539,5
6540,5
6541,5
6542,5
6543,23
6544,22
6545,4
6546,12
6547,26
6548,2
6549,27
6550,12
6551,10
6552,19
6553,29
6554,1
6555,9
6556,30
6557,28
6558,10
6559,15
6560,19
6561,19
6562,10
6563,8
6564,3
6565,13
6566,29
6567,26
6568,22
6569,27
6570,13
6571,18
6572,15
6573,10
6574,23
6575,7
6576,10
6577,24
6578,10
6579,21
6580,10
6581,15
6582,3
6583,6
6584,14
6585,3
6586,27
6587,28
6588,9
6589,28
6590,5
6591,4
6592,10
6593,29
6594,6
6595,22
6596,19
6597,6
6598,19
6599,4
6600,5
6601,24
6602,3
6603,3
6604,21
6605,17
6606,24
6607,11
6608,1
6609,17
6610,17
6611,29
6612,18
6613,23
6614,15
6615,18
6616,6
6617,8
6618,6
6619,26
6620,27
6621,6
6622,0
6623,27
6624,1
6625,23
6626,14
6627,19
6628,2
6629,24
6630,27
6631,19
6632,13
6633,27
6634,26
6635,25
6636,9
6637,10
6638,10
6639,21
6640,24
6641,4
6642,5
6643,20
6644,6
6645,29
6646,27
6647,2
6648,9
6649,23
6650,9
6651,9
6652,11
6653,14
6654,13
6655,1
6656,26
6657,7
6658,11
6659,19
6660,4
6661,3
6662,29
6663,3
6664,1
6665,18
6666,22
6667,13
6668,12
6669,27
6670,1
6671,29
6672,19
6673,0
6674,25
6675,12
6676,14
6677,9
6678,23
6679,3
6680,2
6681,25
6682,0
6683,25
6684,2
6685,23
6686,15
6687,19
6688,18
6689,10
6690,27
6691,17
6692,12
6693,18
6694,25
6695,14
6696,26
6697,4
6698,9
6699,8
6700,2
6701,12
6702,5
6703,15
6704,19
6705,4
6706,19
6707,13
6708,16
6709,19
6710,14
6711,26
6712,21
6713,1
6714,23
6715,10
6716,17
6717,27
6718,28
6719,24
6720,16
6721,7
6722,28
6723,29
6724,8
6725,2
6726,0
6727,10
6728,29
6729,0
6730,10
6731,5
6732,6
6733,24
6734,11
6735,10
6736,20
6737,27
6738,26
6739,25
6740,27
6741,24
6742,17
6743,29
6744,24
6745,18
6746,12
6747,8
6748,14
6749,28
6750,27
6751,10
6752,26
6753,27
6754,2
6755,29
6756,22
6757,14
6758,28
6759,21
6760,28
6761,28
6762,21
6763,26
6764,10
6765,20
6766,7
6767,24
6768,21
6769,23
6770,1
6771,10
6772,8
6773,10
6774,7
6775,12
6776,27
6777,27
6778,19
6779,16
6780,2
6781,14
6782,10
6783,28
6784,20
6785,21
6786,6
6787,15
6788,7
6789,15
6790,0
6791,15
6792,19
6793,17
6794,28
6795,23
6796,7
6797,27
6798,0
6799,4
6800,26
6801,2
6802,17
6803,29
6804,28
6805,3
6806,12
6807,9
6808,10
6809,0
6810,10
6811,0
6812,11
6813,14
6814,13
6815,15
6816,14
6817,11
6818,3
6819,29
6820,20
6821,19
6822,28
6823,12
6824,29
6825,6
6826,11
6827,7
6828,6
6829,23
6830,19
6831,16
6832,11
6833,19
6834,10
